REQUEST_ID,PICKUP_POINT,DRIVER_ID,STATUS,REQUEST_TIMESTAMP,DROP_TIMESTAMP,REQUEST_HOUR,REQUEST_DAY,TIME_SLOT
1449,Airport,74,Trip Completed,07-12-2016 04:53,07-12-2016 05:57,4,07-12-2016,Late Night
462,City,75,Trip Completed,07-11-2016 09:14,07-11-2016 10:30,9,07-11-2016,Morning
817,City,75,Trip Completed,07-11-2016 17:32,07-11-2016 18:23,17,07-11-2016,Evening
1790,Airport,75,Trip Completed,07-12-2016 09:06,07-12-2016 09:58,9,07-12-2016,Morning
2014,City,75,Trip Completed,07-12-2016 13:36,07-12-2016 14:09,13,07-12-2016,Afternoon
2165,City,75,Trip Completed,07-12-2016 17:31,07-12-2016 18:24,17,07-12-2016,Evening
2627,City,75,Trip Completed,07-12-2016 22:08,07-12-2016 22:56,22,07-12-2016,Night
88,Airport,76,Trip Completed,07-11-2016 04:54,07-11-2016 06:07,4,07-11-2016,Late Night
201,City,76,Trip Completed,07-11-2016 06:09,07-11-2016 07:20,6,07-11-2016,Morning
847,Airport,76,Trip Completed,07-11-2016 17:49,07-11-2016 18:48,17,07-11-2016,Evening
1585,Airport,76,Trip Completed,07-12-2016 06:30,07-12-2016 07:27,6,07-12-2016,Morning
2116,City,76,Trip Completed,07-12-2016 16:33,07-12-2016 17:09,16,07-12-2016,Afternoon
376,City,77,Trip Completed,07-11-2016 08:11,07-11-2016 08:49,8,07-11-2016,Morning
899,City,77,Trip Completed,07-11-2016 18:09,07-11-2016 19:16,18,07-11-2016,Evening
1112,Airport,77,Trip Completed,07-11-2016 20:15,07-11-2016 21:07,20,07-11-2016,Evening
1444,City,77,Trip Completed,07-12-2016 04:43,07-12-2016 05:56,4,07-12-2016,Late Night
1993,City,77,Trip Completed,07-12-2016 12:50,07-12-2016 13:42,12,07-12-2016,Afternoon
2417,City,77,Trip Completed,07-12-2016 19:59,07-12-2016 21:22,19,07-12-2016,Evening
34,City,78,Trip Completed,07-11-2016 02:20,07-11-2016 03:34,2,07-11-2016,Late Night
637,Airport,78,Trip Completed,07-11-2016 12:24,07-11-2016 13:31,12,07-11-2016,Afternoon
1005,City,78,Trip Completed,07-11-2016 19:07,07-11-2016 19:53,19,07-11-2016,Evening
1293,City,78,Trip Completed,07-11-2016 22:28,07-11-2016 23:24,22,07-11-2016,Night
1664,Airport,78,Trip Completed,07-12-2016 07:35,07-12-2016 08:45,7,07-12-2016,Morning
1915,City,78,Trip Completed,07-12-2016 10:45,07-12-2016 11:32,10,07-12-2016,Afternoon
645,City,79,Trip Completed,07-11-2016 12:39,07-11-2016 13:51,12,07-11-2016,Afternoon
732,Airport,79,Trip Completed,07-11-2016 15:18,07-11-2016 15:57,15,07-11-2016,Afternoon
1215,Airport,79,Trip Completed,07-11-2016 21:33,07-11-2016 22:28,21,07-11-2016,Night
1450,Airport,79,Trip Completed,07-12-2016 04:46,07-12-2016 05:46,4,07-12-2016,Late Night
2044,Airport,79,Trip Completed,07-12-2016 14:39,07-12-2016 15:21,14,07-12-2016,Afternoon
2420,Airport,79,Trip Completed,07-12-2016 20:07,07-12-2016 21:04,20,07-12-2016,Evening
3,Airport,80,Trip Completed,07-11-2016 00:24,07-11-2016 01:31,0,07-11-2016,Late Night
70,City,80,Trip Completed,07-11-2016 04:34,07-11-2016 05:30,4,07-11-2016,Late Night
256,Airport,80,Trip Completed,07-11-2016 06:44,07-11-2016 07:38,6,07-11-2016,Morning
702,Airport,80,Trip Completed,07-11-2016 14:07,07-11-2016 14:50,14,07-11-2016,Afternoon
769,Airport,80,Trip Completed,07-11-2016 16:21,07-11-2016 17:25,16,07-11-2016,Afternoon
1277,City,80,Trip Completed,07-11-2016 22:04,07-11-2016 22:35,22,07-11-2016,Night
2062,Airport,80,Trip Completed,07-12-2016 15:00,07-12-2016 15:54,15,07-12-2016,Afternoon
2399,Airport,80,Trip Completed,07-12-2016 19:51,07-12-2016 20:35,19,07-12-2016,Evening
2645,Airport,80,Trip Completed,07-12-2016 22:46,07-12-2016 23:22,22,07-12-2016,Night
269,City,81,Trip Completed,07-11-2016 06:44,07-11-2016 07:43,6,07-11-2016,Morning
336,Airport,81,Trip Completed,07-11-2016 07:50,07-11-2016 08:44,7,07-11-2016,Morning
1241,Airport,81,Trip Completed,07-11-2016 21:38,07-11-2016 22:42,21,07-11-2016,Night
1651,Airport,81,Trip Completed,07-12-2016 07:21,07-12-2016 07:59,7,07-12-2016,Morning
1963,City,81,Trip Completed,07-12-2016 11:58,07-12-2016 13:01,11,07-12-2016,Afternoon
2368,City,81,Trip Completed,07-12-2016 19:32,07-12-2016 20:23,19,07-12-2016,Evening
286,City,82,Trip Completed,07-11-2016 06:58,07-11-2016 07:54,6,07-11-2016,Morning
547,Airport,82,Trip Completed,07-11-2016 10:01,07-11-2016 10:47,10,07-11-2016,Afternoon
574,City,82,Trip Completed,07-11-2016 10:58,07-11-2016 11:39,10,07-11-2016,Afternoon
936,Airport,82,Trip Completed,07-11-2016 18:28,07-11-2016 19:25,18,07-11-2016,Evening
1514,Airport,82,Trip Completed,07-12-2016 05:41,07-12-2016 06:18,5,07-12-2016,Morning
1656,City,82,Trip Completed,07-12-2016 07:26,07-12-2016 08:35,7,07-12-2016,Morning
2405,Airport,82,Trip Completed,07-12-2016 20:01,07-12-2016 20:53,20,07-12-2016,Evening
520,City,83,Trip Completed,07-11-2016 09:47,07-11-2016 10:43,9,07-11-2016,Morning
1285,City,83,Trip Completed,07-11-2016 22:13,07-11-2016 23:17,22,07-11-2016,Night
422,City,84,Trip Completed,07-11-2016 08:42,07-11-2016 09:56,8,07-11-2016,Morning
578,Airport,84,Trip Completed,07-11-2016 11:03,07-11-2016 11:53,11,07-11-2016,Afternoon
603,Airport,85,Trip Completed,07-11-2016 11:43,07-11-2016 12:56,11,07-11-2016,Afternoon
1956,City,85,Trip Completed,07-12-2016 11:45,07-12-2016 12:32,11,07-12-2016,Afternoon
51,City,86,Trip Completed,07-11-2016 03:34,07-11-2016 04:33,3,07-11-2016,Late Night
446,City,86,Trip Completed,07-11-2016 09:07,07-11-2016 10:08,9,07-11-2016,Morning
1252,City,86,Trip Completed,07-11-2016 21:51,07-11-2016 22:58,21,07-11-2016,Night
1380,Airport,86,Trip Completed,07-12-2016 01:01,07-12-2016 02:15,1,07-12-2016,Late Night
1638,City,86,Trip Completed,07-12-2016 07:15,07-12-2016 07:50,7,07-12-2016,Morning
2152,Airport,86,Trip Completed,07-12-2016 17:25,07-12-2016 17:55,17,07-12-2016,Evening
246,Airport,87,Trip Completed,07-11-2016 06:35,07-11-2016 07:10,6,07-11-2016,Morning
980,Airport,87,Trip Completed,07-11-2016 19:00,07-11-2016 20:15,19,07-11-2016,Evening
1677,City,87,Trip Completed,07-12-2016 07:38,07-12-2016 08:16,7,07-12-2016,Morning
746,Airport,88,Trip Completed,07-11-2016 15:47,07-11-2016 16:34,15,07-11-2016,Afternoon
1488,Airport,88,Trip Completed,07-12-2016 05:31,07-12-2016 06:38,5,07-12-2016,Morning
1838,City,88,Trip Completed,07-12-2016 09:40,07-12-2016 10:10,9,07-12-2016,Morning
257,Airport,89,Trip Completed,07-11-2016 06:38,07-11-2016 07:50,6,07-11-2016,Morning
708,Airport,89,Trip Completed,07-11-2016 14:16,07-11-2016 14:48,14,07-11-2016,Afternoon
891,Airport,89,Trip Completed,07-11-2016 18:10,07-11-2016 19:14,18,07-11-2016,Evening
1748,City,89,Trip Completed,07-12-2016 08:33,07-12-2016 09:14,8,07-12-2016,Morning
2625,City,89,Trip Completed,07-12-2016 22:09,07-12-2016 23:18,22,07-12-2016,Night
1563,Airport,90,Trip Completed,07-12-2016 06:16,07-12-2016 07:32,6,07-12-2016,Morning
2207,Airport,90,Trip Completed,07-12-2016 17:56,07-12-2016 19:14,17,07-12-2016,Evening
1181,Airport,91,Trip Completed,07-11-2016 21:04,07-11-2016 22:06,21,07-11-2016,Night
1297,City,91,Trip Completed,07-11-2016 22:22,07-11-2016 23:03,22,07-11-2016,Night
1429,City,91,Trip Completed,07-12-2016 04:41,07-12-2016 05:22,4,07-12-2016,Late Night
2104,City,91,Trip Completed,07-12-2016 16:07,07-12-2016 17:04,16,07-12-2016,Afternoon
870,City,92,Trip Completed,07-11-2016 17:57,07-11-2016 18:41,17,07-11-2016,Evening
2124,Airport,92,Trip Completed,07-12-2016 16:53,07-12-2016 17:31,16,07-12-2016,Afternoon
2457,Airport,92,Trip Completed,07-12-2016 20:31,07-12-2016 21:39,20,07-12-2016,Evening
2621,City,92,Trip Completed,07-12-2016 22:05,07-12-2016 22:58,22,07-12-2016,Night
913,Airport,93,Trip Completed,07-11-2016 18:18,07-11-2016 19:15,18,07-11-2016,Evening
1852,City,93,Trip Completed,07-12-2016 09:43,07-12-2016 10:58,9,07-12-2016,Morning
692,Airport,94,Trip Completed,07-11-2016 13:49,07-11-2016 14:29,13,07-11-2016,Afternoon
1351,Airport,94,Trip Completed,07-11-2016 23:44,07-12-2016 00:49,23,07-11-2016,Night
1800,City,94,Trip Completed,07-12-2016 09:09,07-12-2016 10:05,9,07-12-2016,Morning
2434,City,94,Trip Completed,07-12-2016 20:16,07-12-2016 21:15,20,07-12-2016,Evening
53,Airport,95,Trip Completed,07-11-2016 03:30,07-11-2016 04:22,3,07-11-2016,Late Night
156,Airport,96,Trip Completed,07-11-2016 05:35,07-11-2016 06:40,5,07-11-2016,Morning
350,City,96,Trip Completed,07-11-2016 07:53,07-11-2016 08:40,7,07-11-2016,Morning
976,Airport,96,Trip Completed,07-11-2016 18:54,07-11-2016 19:48,18,07-11-2016,Evening
1344,City,96,Trip Completed,07-11-2016 23:35,07-12-2016 00:39,23,07-11-2016,Night
1524,City,96,Trip Completed,07-12-2016 05:50,07-12-2016 06:59,5,07-12-2016,Morning
2143,Airport,96,Trip Completed,07-12-2016 17:15,07-12-2016 17:56,17,07-12-2016,Evening
2353,City,96,Trip Completed,07-12-2016 19:31,07-12-2016 20:23,19,07-12-2016,Evening
569,Airport,97,Trip Completed,07-11-2016 10:37,07-11-2016 11:44,10,07-11-2016,Afternoon
1626,Airport,97,Trip Completed,07-12-2016 06:58,07-12-2016 07:49,6,07-12-2016,Morning
1565,Airport,98,Trip Completed,07-12-2016 06:21,07-12-2016 07:32,6,07-12-2016,Morning
1973,Airport,98,Trip Completed,07-12-2016 12:17,07-12-2016 12:47,12,07-12-2016,Afternoon
2363,Airport,98,Trip Completed,07-12-2016 19:31,07-12-2016 20:32,19,07-12-2016,Evening
101,Airport,99,Trip Completed,07-11-2016 05:08,07-11-2016 06:09,5,07-11-2016,Morning
351,City,99,Trip Completed,07-11-2016 07:53,07-11-2016 08:55,7,07-11-2016,Morning
871,City,99,Trip Completed,07-11-2016 17:57,07-11-2016 18:42,17,07-11-2016,Evening
1330,Airport,99,Trip Completed,07-11-2016 23:11,07-12-2016 00:14,23,07-11-2016,Night
50,City,100,Trip Completed,07-11-2016 03:22,07-11-2016 03:57,3,07-11-2016,Late Night
102,Airport,100,Trip Completed,07-11-2016 05:01,07-11-2016 05:38,5,07-11-2016,Morning
211,City,100,Trip Completed,07-11-2016 06:08,07-11-2016 06:47,6,07-11-2016,Morning
510,City,100,Trip Completed,07-11-2016 09:40,07-11-2016 11:01,9,07-11-2016,Morning
1548,Airport,100,Trip Completed,07-12-2016 06:10,07-12-2016 07:12,6,07-12-2016,Morning
2208,City,100,Trip Completed,07-12-2016 17:59,07-12-2016 19:00,17,07-12-2016,Evening
639,City,101,Trip Completed,07-11-2016 12:28,07-11-2016 12:56,12,07-11-2016,Afternoon
1451,Airport,101,Trip Completed,07-12-2016 04:53,07-12-2016 05:40,4,07-12-2016,Late Night
2335,City,101,Trip Completed,07-12-2016 19:15,07-12-2016 20:02,19,07-12-2016,Evening
2572,Airport,101,Trip Completed,07-12-2016 21:35,07-12-2016 22:42,21,07-12-2016,Night
373,Airport,102,Trip Completed,07-11-2016 08:09,07-11-2016 09:16,8,07-11-2016,Morning
1338,Airport,102,Trip Completed,07-11-2016 23:23,07-11-2016 23:58,23,07-11-2016,Night
1830,City,102,Trip Completed,07-12-2016 09:33,07-12-2016 10:43,9,07-12-2016,Morning
2274,City,102,Trip Completed,07-12-2016 18:33,07-12-2016 19:22,18,07-12-2016,Evening
2057,Airport,103,Trip Completed,07-12-2016 15:02,07-12-2016 15:36,15,07-12-2016,Afternoon
521,City,104,Trip Completed,07-11-2016 09:48,07-11-2016 10:55,9,07-11-2016,Morning
1850,City,104,Trip Completed,07-12-2016 09:45,07-12-2016 10:20,9,07-12-2016,Morning
148,Airport,105,Trip Completed,07-11-2016 05:36,07-11-2016 06:46,5,07-11-2016,Morning
1113,City,105,Trip Completed,07-11-2016 20:18,07-11-2016 20:55,20,07-11-2016,Evening
1758,Airport,105,Trip Completed,07-12-2016 08:44,07-12-2016 09:19,8,07-12-2016,Morning
2395,Airport,105,Trip Completed,07-12-2016 19:55,07-12-2016 20:50,19,07-12-2016,Evening
507,Airport,106,Trip Completed,07-11-2016 09:40,07-11-2016 10:38,9,07-11-2016,Morning
1135,Airport,106,Trip Completed,07-11-2016 20:37,07-11-2016 21:29,20,07-11-2016,Evening
1479,City,106,Trip Completed,07-12-2016 05:16,07-12-2016 05:58,5,07-12-2016,Morning
35,City,107,Trip Completed,07-11-2016 02:36,07-11-2016 03:03,2,07-11-2016,Late Night
161,Airport,107,Trip Completed,07-11-2016 05:36,07-11-2016 06:10,5,07-11-2016,Morning
831,Airport,107,Trip Completed,07-11-2016 17:30,07-11-2016 18:19,17,07-11-2016,Evening
1080,Airport,107,Trip Completed,07-11-2016 19:59,07-11-2016 20:38,19,07-11-2016,Evening
2496,City,107,Trip Completed,07-12-2016 20:53,07-12-2016 21:33,20,07-12-2016,Evening
241,City,108,Trip Completed,07-11-2016 06:31,07-11-2016 07:17,6,07-11-2016,Morning
1339,Airport,108,Trip Completed,07-11-2016 23:25,07-12-2016 00:32,23,07-11-2016,Night
1454,City,108,Trip Completed,07-12-2016 04:54,07-12-2016 06:07,4,07-12-2016,Late Night
41,City,109,Trip Completed,07-11-2016 02:47,07-11-2016 03:23,2,07-11-2016,Late Night
279,Airport,109,Trip Completed,07-11-2016 06:58,07-11-2016 07:47,6,07-11-2016,Morning
952,City,109,Trip Completed,07-11-2016 18:39,07-11-2016 19:19,18,07-11-2016,Evening
1200,Airport,109,Trip Completed,07-11-2016 21:13,07-11-2016 22:29,21,07-11-2016,Night
1775,City,109,Trip Completed,07-12-2016 08:57,07-12-2016 09:52,8,07-12-2016,Morning
1953,Airport,109,Trip Completed,07-12-2016 11:38,07-12-2016 12:41,11,07-12-2016,Afternoon
469,Airport,110,Trip Completed,07-11-2016 09:24,07-11-2016 10:04,9,07-11-2016,Morning
914,City,110,Trip Completed,07-11-2016 18:17,07-11-2016 18:58,18,07-11-2016,Evening
1386,Airport,110,Trip Completed,07-12-2016 01:30,07-12-2016 02:42,1,07-12-2016,Late Night
1935,City,110,Trip Completed,07-12-2016 11:16,07-12-2016 12:17,11,07-12-2016,Afternoon
707,Airport,111,Trip Completed,07-11-2016 14:17,07-11-2016 14:55,14,07-11-2016,Afternoon
1136,Airport,111,Trip Completed,07-11-2016 20:32,07-11-2016 21:20,20,07-11-2016,Evening
180,Airport,112,Trip Completed,07-11-2016 05:48,07-11-2016 06:28,5,07-11-2016,Morning
1694,City,112,Trip Completed,07-12-2016 07:54,07-12-2016 08:48,7,07-12-2016,Morning
2294,City,112,Trip Completed,07-12-2016 18:47,07-12-2016 19:49,18,07-12-2016,Evening
170,City,113,Trip Completed,07-11-2016 05:45,07-11-2016 06:39,5,07-11-2016,Morning
1326,Airport,113,Trip Completed,07-11-2016 23:06,07-12-2016 00:07,23,07-11-2016,Night
1476,City,113,Trip Completed,07-12-2016 05:16,07-12-2016 06:04,5,07-12-2016,Morning
1483,City,114,Trip Completed,07-12-2016 05:22,07-12-2016 06:22,5,07-12-2016,Morning
1844,City,114,Trip Completed,07-12-2016 09:40,07-12-2016 10:11,9,07-12-2016,Morning
2120,Airport,114,Trip Completed,07-12-2016 16:44,07-12-2016 17:33,16,07-12-2016,Afternoon
2411,City,114,Trip Completed,07-12-2016 20:04,07-12-2016 20:40,20,07-12-2016,Evening
664,Airport,115,Trip Completed,07-11-2016 12:58,07-11-2016 14:07,12,07-11-2016,Afternoon
750,City,115,Trip Completed,07-11-2016 15:52,07-11-2016 16:27,15,07-11-2016,Afternoon
1950,City,115,Trip Completed,07-12-2016 11:33,07-12-2016 12:04,11,07-12-2016,Afternoon
112,Airport,116,Trip Completed,07-11-2016 05:01,07-11-2016 06:04,5,07-11-2016,Morning
213,City,116,Trip Completed,07-11-2016 06:15,07-11-2016 06:57,6,07-11-2016,Morning
1818,Airport,116,Trip Completed,07-12-2016 09:29,07-12-2016 10:38,9,07-12-2016,Morning
2018,Airport,116,Trip Completed,07-12-2016 13:39,07-12-2016 14:19,13,07-12-2016,Afternoon
260,City,118,Trip Completed,07-11-2016 06:45,07-11-2016 07:54,6,07-11-2016,Morning
1077,Airport,118,Trip Completed,07-11-2016 19:55,07-11-2016 20:44,19,07-11-2016,Evening
1316,City,118,Trip Completed,07-11-2016 22:54,07-11-2016 23:45,22,07-11-2016,Night
1754,City,118,Trip Completed,07-12-2016 08:42,07-12-2016 09:39,8,07-12-2016,Morning
2086,City,118,Trip Completed,07-12-2016 15:44,07-12-2016 16:30,15,07-12-2016,Afternoon
13,City,119,Trip Completed,07-11-2016 01:08,07-11-2016 01:58,1,07-11-2016,Late Night
1907,City,119,Trip Completed,07-12-2016 10:36,07-12-2016 11:53,10,07-12-2016,Afternoon
1184,City,120,Trip Completed,07-11-2016 21:01,07-11-2016 22:11,21,07-11-2016,Night
1402,Airport,120,Trip Completed,07-12-2016 02:48,07-12-2016 03:48,2,07-12-2016,Late Night
1597,City,120,Trip Completed,07-12-2016 06:40,07-12-2016 07:42,6,07-12-2016,Morning
134,Airport,121,Trip Completed,07-11-2016 05:13,07-11-2016 06:14,5,07-11-2016,Morning
598,City,121,Trip Completed,07-11-2016 11:36,07-11-2016 12:17,11,07-11-2016,Afternoon
726,Airport,121,Trip Completed,07-11-2016 15:00,07-11-2016 16:03,15,07-11-2016,Afternoon
832,Airport,121,Trip Completed,07-11-2016 17:38,07-11-2016 18:16,17,07-11-2016,Evening
2065,City,121,Trip Completed,07-12-2016 15:06,07-12-2016 16:10,15,07-12-2016,Afternoon
1024,Airport,122,Trip Completed,07-11-2016 19:20,07-11-2016 20:20,19,07-11-2016,Evening
1452,City,122,Trip Completed,07-12-2016 04:52,07-12-2016 05:41,4,07-12-2016,Late Night
2507,City,122,Trip Completed,07-12-2016 21:05,07-12-2016 21:30,21,07-12-2016,Night
533,Airport,123,Trip Completed,07-11-2016 09:55,07-11-2016 10:58,9,07-11-2016,Morning
1368,City,123,Trip Completed,07-12-2016 00:07,07-12-2016 00:50,0,07-12-2016,Late Night
2499,Airport,123,Trip Completed,07-12-2016 20:55,07-12-2016 22:03,20,07-12-2016,Evening
47,City,124,Trip Completed,07-11-2016 03:22,07-11-2016 04:35,3,07-11-2016,Late Night
270,City,124,Trip Completed,07-11-2016 06:54,07-11-2016 07:50,6,07-11-2016,Morning
1007,City,124,Trip Completed,07-11-2016 19:14,07-11-2016 19:46,19,07-11-2016,Evening
2372,City,124,Trip Completed,07-12-2016 19:35,07-12-2016 20:13,19,07-12-2016,Evening
631,Airport,125,Trip Completed,07-11-2016 12:19,07-11-2016 13:28,12,07-11-2016,Afternoon
775,City,125,Trip Completed,07-11-2016 16:29,07-11-2016 17:35,16,07-11-2016,Afternoon
1006,Airport,125,Trip Completed,07-11-2016 19:08,07-11-2016 19:40,19,07-11-2016,Evening
1995,City,125,Trip Completed,07-12-2016 12:51,07-12-2016 14:01,12,07-12-2016,Afternoon
2248,City,125,Trip Completed,07-12-2016 18:23,07-12-2016 19:01,18,07-12-2016,Evening
2540,Airport,125,Trip Completed,07-12-2016 21:15,07-12-2016 22:01,21,07-12-2016,Night
90,Airport,126,Trip Completed,07-11-2016 04:53,07-11-2016 05:34,4,07-11-2016,Late Night
532,City,126,Trip Completed,07-11-2016 09:53,07-11-2016 11:11,9,07-11-2016,Morning
1110,City,126,Trip Completed,07-11-2016 20:17,07-11-2016 21:30,20,07-11-2016,Evening
1759,Airport,126,Trip Completed,07-12-2016 08:46,07-12-2016 09:56,8,07-12-2016,Morning
2147,City,126,Trip Completed,07-12-2016 17:21,07-12-2016 18:27,17,07-12-2016,Evening
504,City,127,Trip Completed,07-11-2016 09:40,07-11-2016 10:48,9,07-11-2016,Morning
640,Airport,127,Trip Completed,07-11-2016 12:27,07-11-2016 13:39,12,07-11-2016,Afternoon
1206,City,127,Trip Completed,07-11-2016 21:24,07-11-2016 22:14,21,07-11-2016,Night
1851,Airport,127,Trip Completed,07-12-2016 09:48,07-12-2016 10:58,9,07-12-2016,Morning
2412,Airport,127,Trip Completed,07-12-2016 19:59,07-12-2016 20:58,19,07-12-2016,Evening
878,City,128,Trip Completed,07-11-2016 18:09,07-11-2016 18:49,18,07-11-2016,Evening
1014,Airport,128,Trip Completed,07-11-2016 19:14,07-11-2016 20:06,19,07-11-2016,Evening
1628,Airport,128,Trip Completed,07-12-2016 07:05,07-12-2016 08:17,7,07-12-2016,Morning
2416,City,128,Trip Completed,07-12-2016 20:06,07-12-2016 21:09,20,07-12-2016,Evening
343,City,129,Trip Completed,07-11-2016 07:57,07-11-2016 08:55,7,07-11-2016,Morning
1002,Airport,129,Trip Completed,07-11-2016 19:14,07-11-2016 20:01,19,07-11-2016,Evening
1571,Airport,129,Trip Completed,07-12-2016 06:28,07-12-2016 07:41,6,07-12-2016,Morning
1954,Airport,129,Trip Completed,07-12-2016 11:43,07-12-2016 12:08,11,07-12-2016,Afternoon
123,City,130,Trip Completed,07-11-2016 05:12,07-11-2016 06:14,5,07-11-2016,Morning
479,Airport,130,Trip Completed,07-11-2016 09:27,07-11-2016 10:44,9,07-11-2016,Morning
657,City,130,Trip Completed,07-11-2016 12:55,07-11-2016 13:46,12,07-11-2016,Afternoon
975,Airport,130,Trip Completed,07-11-2016 18:54,07-11-2016 20:05,18,07-11-2016,Evening
1307,Airport,130,Trip Completed,07-11-2016 22:42,07-11-2016 23:07,22,07-11-2016,Night
1672,City,130,Trip Completed,07-12-2016 07:37,07-12-2016 08:13,7,07-12-2016,Morning
1942,Airport,130,Trip Completed,07-12-2016 11:26,07-12-2016 12:27,11,07-12-2016,Afternoon
281,City,131,Trip Completed,07-11-2016 07:01,07-11-2016 08:10,7,07-11-2016,Morning
1902,City,131,Trip Completed,07-12-2016 10:34,07-12-2016 11:46,10,07-12-2016,Afternoon
405,City,132,Trip Completed,07-11-2016 08:29,07-11-2016 09:35,8,07-11-2016,Morning
585,City,132,Trip Completed,07-11-2016 11:16,07-11-2016 11:57,11,07-11-2016,Afternoon
729,Airport,132,Trip Completed,07-11-2016 15:14,07-11-2016 15:50,15,07-11-2016,Afternoon
1046,Airport,132,Trip Completed,07-11-2016 19:31,07-11-2016 20:12,19,07-11-2016,Evening
1663,Airport,132,Trip Completed,07-12-2016 07:33,07-12-2016 08:21,7,07-12-2016,Morning
701,City,133,Trip Completed,07-11-2016 14:01,07-11-2016 15:00,14,07-11-2016,Afternoon
1529,City,133,Trip Completed,07-12-2016 05:56,07-12-2016 06:49,5,07-12-2016,Morning
2060,Airport,133,Trip Completed,07-12-2016 15:04,07-12-2016 15:37,15,07-12-2016,Afternoon
2262,City,133,Trip Completed,07-12-2016 18:30,07-12-2016 18:59,18,07-12-2016,Evening
142,City,134,Trip Completed,07-11-2016 05:25,07-11-2016 06:19,5,07-11-2016,Morning
430,City,134,Trip Completed,07-11-2016 08:49,07-11-2016 09:47,8,07-11-2016,Morning
612,Airport,134,Trip Completed,07-11-2016 11:47,07-11-2016 12:37,11,07-11-2016,Afternoon
927,Airport,134,Trip Completed,07-11-2016 18:22,07-11-2016 18:59,18,07-11-2016,Evening
1010,City,134,Trip Completed,07-11-2016 19:14,07-11-2016 20:09,19,07-11-2016,Evening
1845,Airport,134,Trip Completed,07-12-2016 09:41,07-12-2016 10:52,9,07-12-2016,Morning
2234,Airport,134,Trip Completed,07-12-2016 18:19,07-12-2016 19:03,18,07-12-2016,Evening
2633,Airport,134,Trip Completed,07-12-2016 22:18,07-12-2016 23:06,22,07-12-2016,Night
565,City,135,Trip Completed,07-11-2016 10:19,07-11-2016 11:26,10,07-11-2016,Afternoon
599,Airport,135,Trip Completed,07-11-2016 11:38,07-11-2016 12:45,11,07-11-2016,Afternoon
1772,Airport,135,Trip Completed,07-12-2016 08:54,07-12-2016 09:32,8,07-12-2016,Morning
1363,Airport,136,Trip Completed,07-11-2016 00:00,07-11-2016 01:11,0,07-11-2016,Late Night
625,Airport,136,Trip Completed,07-11-2016 12:05,07-11-2016 13:15,12,07-11-2016,Afternoon
1636,Airport,136,Trip Completed,07-12-2016 07:17,07-12-2016 07:47,7,07-12-2016,Morning
2253,Airport,136,Trip Completed,07-12-2016 18:22,07-12-2016 19:31,18,07-12-2016,Evening
